Date,High,Low,Open,Close,Volume,Adj Close
2022-02-22,4.0970001220703125,3.8499999046325684,4.010000228881836,3.890000104904175,5798700,3.890000104904175
2022-02-23,4.060999870300293,3.7300000190734863,4.0,3.740000009536743,4866900,3.740000009536743
2022-02-24,3.859999895095825,3.4700000286102295,3.5299999713897705,3.8399999141693115,6833700,3.8399999141693115
2022-02-25,3.9000000953674316,3.6549999713897705,3.890000104904175,3.7699999809265137,4128600,3.7699999809265137
