Date,High,Low,Open,Close,Volume,Adj Close
2022-02-22,217.9499969482422,204.97000122070312,217.89999389648438,206.75999450683594,1313300,206.75999450683594
2022-02-23,208.10000610351562,195.75,207.8000030517578,196.8000030517578,1494000,196.8000030517578
2022-02-24,202.0399932861328,190.7899932861328,192.1300048828125,200.80999755859375,1265800,200.80999755859375
2022-02-25,206.1699981689453,200.00999450683594,201.89999389648438,205.57000732421875,693500,205.57000732421875
