Date,High,Low,Open,Close,Volume,Adj Close
2022-02-22,18.209999084472656,17.30500030517578,17.350000381469727,17.5,114100,17.5
2022-02-23,18.139999389648438,16.649999618530273,17.760000228881836,16.649999618530273,138900,16.649999618530273
2022-02-24,16.799999237060547,15.699999809265137,15.930000305175781,16.719999313354492,181500,16.719999313354492
2022-02-25,17.40999984741211,16.579999923706055,16.90999984741211,17.360000610351562,82800,17.360000610351562
