Date,High,Low,Open,Close,Volume,Adj Close
2022-02-22,2.799999952316284,2.609999895095825,2.75,2.700000047683716,3000,2.700000047683716
2022-02-23,2.6500000953674316,2.5,2.6500000953674316,2.5899999141693115,6500,2.5899999141693115
2022-02-24,2.5899999141693115,2.4000000953674316,2.450000047683716,2.4700000286102295,8000,2.4700000286102295
2022-02-25,2.640000104904175,2.4000000953674316,2.5199999809265137,2.640000104904175,2700,2.640000104904175
