Date,High,Low,Open,Close,Volume,Adj Close
2022-02-22,1.4700000286102295,1.2100000381469727,1.4700000286102295,1.2599999904632568,57400,1.2599999904632568
2022-02-23,1.350000023841858,1.2400000095367432,1.2699999809265137,1.2599999904632568,12000,1.2599999904632568
2022-02-24,1.340000033378601,1.1799999475479126,1.2000000476837158,1.340000033378601,33100,1.340000033378601
2022-02-25,1.4199999570846558,1.340000033378601,1.3600000143051147,1.3600000143051147,7900,1.3600000143051147
